	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU11166	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	
OTU11167	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11168	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11169	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11170	Bacteria	Actinomycetota	MB-A2-108				
OTU11171	Eukaryota						
OTU11172	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales			
OTU11173	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
OTU11174	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Pseudoxanthomonas	
OTU11175							
OTU11176	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11177	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	
OTU11178	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	
OTU11179	Bacteria	Bacillota	Bacilli	Bacillales	Planococcaceae	Chungangia	
OTU11180	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8		
OTU11181	Bacteria	Myxococcota	bacteriap25				
OTU11182	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11183	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	
OTU11184	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11185	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		
OTU11186	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17		
OTU11187	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	
OTU11188	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	
OTU11189	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	
OTU11190	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales			
OTU11191	Bacteria	Chloroflexota	Anaerolineae	Aggregatilineales	A4b		
OTU11192	Eukaryota						
OTU11193							
OTU11194	Eukaryota						
OTU11195	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU11196	Bacteria	Actinomycetota	Acidimicrobiia				
OTU11197	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	
OTU11198	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU11199	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11200	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	
OTU11201	Bacteria	Acidobacteriota	Holophagae	Subgroup 7			
OTU11202	Bacteria	Actinomycetota					
OTU11203	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	
OTU11204	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	
OTU11205	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	
OTU11206	Eukaryota						
OTU11207	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	
OTU11208	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] gnavus group	
OTU11209	Eukaryota						
OTU11210	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Sandaracinomonas	
OTU11211	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	
OTU11212	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	
OTU11213	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45		
OTU11214	Bacteria	Chloroflexota	KD4-96				
OTU11215	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	
OTU11216	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	
OTU11217	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
OTU11218	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
OTU11219	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	
OTU11220	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	
OTU11221	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11222	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11223	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	
OTU11224	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	
OTU11225	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae		
OTU11226	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Negativicoccus	
OTU11227	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11228	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11229	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11230	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11231	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11232	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11233	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae		
OTU11234	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae		
OTU11235	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae		
OTU11236	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11237	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11238	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11239	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11240	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU11241	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	
OTU11242	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales			
OTU11243	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Pseudobacteroides	
OTU11244	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Pseudobacteroides	
OTU11245	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11246	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium	
OTU11247	Bacteria	NB1-j					
OTU11248	Eukaryota						
OTU11249	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
OTU11250	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU11251							
OTU11252	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	
OTU11253	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11254	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11255	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11256	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11257	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11258	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11259	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11260	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11261	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
OTU11262	Eukaryota						
OTU11263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11264	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11265	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11266	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11267	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11268	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11269	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	
OTU11270	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae		
OTU11271	Eukaryota						
OTU11272	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	
OTU11273	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010		
OTU11274	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	
OTU11275	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11276	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae		
OTU11277	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU11278	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11279	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	
OTU11280	Eukaryota						
OTU11281	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV			
OTU11282	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14		
OTU11283	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
OTU11284	Eukaryota						
OTU11285	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11286	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11287	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	wb1-A12	
OTU11288	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11289	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group		
OTU11290	Bacteria	Bacillota	Bacilli	Lactobacillales	Catellicoccaceae	Catellicoccus	
OTU11291	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11292	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
OTU11293	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	
OTU11294	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11295	Bacteria	Bacillota					
OTU11296	Bacteria	Bacillota	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	
OTU11297	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU11298	Eukaryota						
OTU11299	Eukaryota						
OTU11300	Eukaryota						
OTU11301	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Nibribacter	
OTU11302	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Thomasclavelia	
OTU11303	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae		
OTU11304	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11305	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11306	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae		
OTU11307	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11308	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU11309	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU11310	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae		
OTU11311	Bacteria	Actinomycetota	Actinobacteria	Frankiales			
OTU11312	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae		
OTU11313	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	
OTU11314	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales			
OTU11315	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
OTU11316	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11317	Bacteria	Pseudomonadota					
OTU11318	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU11319	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	
OTU11320	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	
OTU11321	Bacteria	Actinomycetota	Actinobacteria	Micrococcales			
OTU11322	Eukaryota						
OTU11323	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11324	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	
OTU11325	Eukaryota						
OTU11326	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	
OTU11327	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11328	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	
OTU11329	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Acutalibacter	
OTU11330	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11331	Bacteria						
OTU11332	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
OTU11333	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Finegoldia	
OTU11334	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11335	Eukaryota						
OTU11336	Eukaryota						
OTU11337	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	
OTU11338	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11339	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11340	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
OTU11341	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11342	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast			
OTU11343	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU11344	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
OTU11345	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20			
OTU11346	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
OTU11347	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	TRA3-20		
OTU11348	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	
OTU11349	Bacteria	Pseudomonadota	Gammaproteobacteria	PLTA13			
OTU11350	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
OTU11351	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11352	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	
OTU11353	Eukaryota						
OTU11354	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11355	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11356	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	
OTU11357	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	ADurb.Bin118	
OTU11358	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
OTU11359	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17		
OTU11360	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	
OTU11361	Eukaryota						
OTU11362	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	
OTU11363							
OTU11364	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11365	Bacteria	Bacillota	Clostridia	Oscillospirales	UCG-010		
OTU11366	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	
OTU11367	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast			
OTU11368	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU11369	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11370	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU11371	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	
OTU11372	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
OTU11373	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylobacterium	
OTU11374	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11375	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae		
OTU11376	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Bosea	
OTU11377	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Bosea	
OTU11378	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae		
OTU11379	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales			
OTU11380	Bacteria	Latescibacterota					
OTU11381	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU11382	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
OTU11383	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	
OTU11384	Bacteria						
OTU11385	Eukaryota						
OTU11386							
OTU11387	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter	
OTU11388	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae		
OTU11389	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
OTU11390	Bacteria						
OTU11391	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	
OTU11392	Eukaryota						
OTU11393	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	
OTU11394	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
OTU11395	Bacteria	Pseudomonadota					
OTU11396	Eukaryota						
OTU11397	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	
OTU11398	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales			
OTU11399	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
OTU11400	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea	
OTU11401	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Falsochrobactrum	
OTU11402	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales			
OTU11403	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group		
OTU11404	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	
OTU11405	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	
OTU11406	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Tardiphaga	
OTU11407	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	
OTU11408	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group		
OTU11409	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU11410	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU11411	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
OTU11412	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU11413	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU11414	Bacteria	Chloroflexota	Dehalococcoidia	S085			
OTU11415	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae		
OTU11416	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales			
OTU11417	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767		
OTU11418	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11419	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45		
OTU11420							
OTU11421	Eukaryota						
OTU11422	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11423	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales			
OTU11424	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	
OTU11425	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU11426	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU11427	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11428							
OTU11429	Eukaryota						
OTU11430	Eukaryota						
OTU11431	Eukaryota						
OTU11432	Eukaryota						
OTU11433	Eukaryota						
OTU11434	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Rugamonas	
OTU11435	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae		
OTU11436	Bacteria	Acidobacteriota	Subgroup 5				
OTU11437	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	67-14		
OTU11438	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11439	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	
OTU11440	Bacteria	Pseudomonadota	Gammaproteobacteria	R7C24			
OTU11441	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
OTU11442	Eukaryota						
OTU11443	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
OTU11444	Eukaryota						
OTU11445	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria		
