OTU3619	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;f__;g__;s__
OTU3620	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3621	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;s__
OTU3622	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3623	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3624	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Segatella;s__
OTU3625	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3626	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3627	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3628	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3629	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3630	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;g__;s__
OTU3631	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;s__
OTU3632	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3633	Eukaryota;p__;c__;o__;f__;g__;s__
OTU3634	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia;s__
OTU3635	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3636	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3637	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3638	Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;s__
OTU3639	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;s__
OTU3640	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3641	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;s__
OTU3642	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3643	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;g__;s__
OTU3644	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;s__
OTU3645	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3646	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;s__
OTU3647	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;s__
OTU3648	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3649	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3650	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3651	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3652	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;s__
OTU3653	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;g__;s__
OTU3654	Eukaryota;p__;c__;o__;f__;g__;s__
OTU3655	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;s__
OTU3656	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3657	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3658	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3659	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3660	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3661	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3662	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Bradyrhizobium;s__
OTU3663	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;micronuciformis
OTU3664	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3665	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3666	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3667	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;s__
OTU3668	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3669	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Bradyrhizobium;s__
OTU3670	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;s__
OTU3671	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3672	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;s__
OTU3673	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3674	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3675	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3676	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3677	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;s__
OTU3678	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;s__
OTU3679	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3680	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3681	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3682	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3683	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3684	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;s__
OTU3685	Eukaryota;p__;c__;o__;f__;g__;s__
OTU3686	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;s__
OTU3687	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3688	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3689	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;s__
OTU3690	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3691	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3692	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;g__;s__
OTU3693	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;s__
OTU3694	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;s__
OTU3695	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia;s__
OTU3696	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3697	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;s__
OTU3698	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3699	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Thomasclavelia;s__
OTU3700	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3701	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3702	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3703	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3704	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Bradyrhizobium;s__
OTU3705	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;s__
OTU3706	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3707	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3708	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;g__;s__
OTU3709	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3710	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3711	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Lacibacter;s__
OTU3712	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium;s__
OTU3713	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;s__
OTU3714	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3715	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;f__;g__;s__
OTU3716	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;s__
OTU3717	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3718	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Megasphaera;s__
OTU3719	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3720	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3721	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;f__;g__;s__
OTU3722	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3723	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3724	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;s__
OTU3725	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3726	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;s__
OTU3727	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;s__
OTU3728	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;s__
OTU3729	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;s__
OTU3730	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3731	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3732	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3733	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3734	k__;p__;c__;o__;f__;g__;s__
OTU3735	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3736	Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;s__
OTU3737	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3738	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;s__
OTU3739	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;s__
OTU3740	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3741	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;s__
OTU3742	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3743	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3744	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;g__;s__
OTU3745	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;s__
OTU3746	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;s__
OTU3747	Bacteria;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;s__
OTU3748	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;s__
OTU3749	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3750	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3751	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3752	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3753	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3754	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;s__
OTU3755	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3756	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3757	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3758	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3759	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Lacibacter;s__
OTU3760	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3761	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3762	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3763	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3764	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;s__
OTU3765	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;s__
OTU3766	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3767	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3768	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3769	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3770	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Faecalicatena;s__
OTU3771	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3772	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3773	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;s__
OTU3774	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3775	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3776	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3777	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;s__
OTU3778	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3779	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;s__
OTU3780	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3781	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3782	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3783	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3784	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;s__
OTU3785	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Megamonas;s__
OTU3786	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3787	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;s__
OTU3788	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Lacibacter;s__
OTU3789	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3790	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;s__
OTU3791	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3792	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3793	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Bradyrhizobium;s__
OTU3794	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3795	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3796	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;s__
OTU3797	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3798	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pluralibacter;s__
OTU3799	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3800	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium;s__
OTU3801	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae_UCG-003;s__
OTU3802	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3803	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;s__
OTU3804	Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetaceae;Schaalia;s__
OTU3805	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;g__;s__
OTU3806	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;s__
OTU3807	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;granulosum
OTU3808	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3809	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;g__;s__
OTU3810	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;s__
OTU3811	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;s__
OTU3812	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;g__;s__
OTU3813	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3814	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3815	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3816	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3817	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3818	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Epulopiscium;s__
OTU3819	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;f__;g__;s__
OTU3820	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3821	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3822	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;s__
OTU3823	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;s__
OTU3824	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;s__
OTU3825	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Acidipropionibacterium;s__
OTU3826	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;s__
OTU3827	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Caecibacterium;s__
OTU3828	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;s__
OTU3829	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3830	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
OTU3831	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3832	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3833	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3834	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3835	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3836	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;s__
OTU3837	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3838	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]_gnavus_group;s__
OTU3839	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3840	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;s__
OTU3841	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3842	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Mitsuokella;s__
OTU3843	Bacteria;Cyanobacteriota;Cyanobacteriia;Chloroplast;f__;g__;s__
OTU3844	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia;s__
OTU3845	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Mitochondria;g__;s__
OTU3846	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia;s__
OTU3847	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Megamonas;s__
OTU3848	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;s__
OTU3849	Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Thomasclavelia;s__
OTU3850	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;s__
OTU3851	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;s__
OTU3852	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;s__
OTU3853	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;g__;s__
OTU3854	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;g__;s__
OTU3855	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Lacibacter;s__
OTU3856	Bacteria;Bacillota;Bacilli;Lactobacillales;f__;g__;s__
OTU3857	Bacteria;Bacillota;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;s__
OTU3858	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae_UCG-009;s__
OTU3859	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;s__
OTU3860	Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Scardovia;s__
OTU3861	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;s__
OTU3862	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3863	Bacteria;Bacillota;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;s__
OTU3864	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;s__
OTU3865	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella;s__
OTU3866	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;s__
